Date,SPY,QQQ,VTI,DVY,EFA,EEM,VNQ,TLT,IEF,SHY,GLD
2007-02-15 00:00:00-05:00,102.50955200195312,38.51728057861328,51.326351165771484,36.53948211669922,43.38482666015625,26.404861450195312,38.860992431640625,48.96819305419922,51.07301712036133,57.86802673339844,66.41000366210938
2007-02-16 00:00:00-05:00,102.46038055419922,38.38849639892578,51.36178970336914,36.53948211669922,43.36778259277344,26.465425491333008,38.76123046875,49.140071868896484,51.12870407104492,57.88247299194336,66.36000061035156
2007-02-20 00:00:00-05:00,102.6783218383789,38.680419921875,51.51412582397461,36.68992233276367,43.43024444580078,26.534969329833984,39.060523986816406,49.250938415527344,51.19060516357422,57.87519836425781,65.30999755859375
2007-02-21 00:00:00-05:00,102.63611602783203,38.800621032714844,51.53538131713867,36.584625244140625,43.20881271362305,26.61346435546875,38.93355941772461,49.167781829833984,51.18442153930664,57.911346435546875,67.3499984741211
2007-02-22 00:00:00-05:00,102.55879211425781,38.99808883666992,51.517642974853516,36.5043830871582,43.40185546875,26.546186447143555,38.72496795654297,48.90163040161133,51.05443572998047,57.87519836425781,67.1500015258789
2007-02-23 00:00:00-05:00,102.15804290771484,38.86073684692383,51.35116195678711,36.42916488647461,43.53813934326172,26.35552406311035,38.0493049621582,49.250938415527344,51.25871658325195,57.940250396728516,67.72000122070312
2007-02-26 00:00:00-05:00,102.0666275024414,38.67182159423828,51.283878326416016,36.54450607299805,43.56084442138672,26.344308853149414,37.858856201171875,49.57804870605469,51.419654846191406,57.983604431152344,68.0999984741211
2007-02-27 00:00:00-05:00,98.08012390136719,37.08340835571289,49.38157272338867,35.37615203857422,41.806373596191406,24.20222282409668,36.68442916870117,50.2044563293457,51.8529167175293,58.120975494384766,65.41000366210938
2007-02-28 00:00:00-05:00,99.08557891845703,37.20361328125,49.771244049072266,35.59677505493164,42.101619720458984,24.807842254638672,36.95649719238281,49.9771614074707,51.67344665527344,58.07757568359375,66.4800033569336
2007-03-01 00:00:00-05:00,98.7902603149414,37.03188705444336,49.62953567504883,35.62187576293945,41.670108795166016,24.451194763183594,36.58466339111328,49.94546890258789,51.71998596191406,58.15804672241211,65.81999969482422
2007-03-02 00:00:00-05:00,97.49657440185547,36.47378158569336,48.92107009887695,35.185604095458984,41.10799789428711,24.22464942932129,36.00424575805664,50.19586181640625,51.8877067565918,58.22331237792969,63.709999084472656
2007-03-05 00:00:00-05:00,96.56854248046875,36.19044494628906,48.35425567626953,34.664127349853516,40.25631332397461,23.603336334228516,34.60306167602539,50.27937316894531,51.91876220703125,58.24502944946289,62.93000030517578
2007-03-06 00:00:00-05:00,98.22078704833984,36.791481018066406,49.169010162353516,35.25581359863281,41.50544738769531,24.63960838317871,35.87275314331055,50.12907409667969,51.85042953491211,58.194332122802734,64.1500015258789
2007-03-07 00:00:00-05:00,98.12232971191406,36.64552307128906,49.13006591796875,35.12543487548828,41.516807556152344,24.489320755004883,35.36940002441406,50.323875427246094,51.94361877441406,58.252281188964844,64.30000305175781
2007-03-08 00:00:00-05:00,98.95196533203125,36.89452362060547,49.54098892211914,35.38114547729492,42.00510787963867,25.121854782104492,35.936241149902344,50.27937316894531,51.9373664855957,58.252281188964844,64.4800033569336
2007-03-09 00:00:00-05:00,98.98011016845703,36.86016082763672,49.558692932128906,35.49147415161133,42.07323455810547,25.166711807250977,36.41236114501953,49.750675201416016,51.64546585083008,58.15078353881836,64.25
2007-03-12 00:00:00-04:00,99.12776184082031,37.100563049316406,49.68978500366211,35.581748962402344,42.34577560424805,25.290084838867188,36.59373092651367,49.94546890258789,51.788330078125,58.20156478881836,64.37000274658203
2007-03-13 00:00:00-04:00,97.20128631591797,36.37934112548828,48.79706954956055,34.87971878051758,41.33510971069336,24.554380416870117,35.732177734375,50.24594497680664,52.01811981201172,58.28129577636719,63.720001220703125
2007-03-14 00:00:00-04:00,97.92543029785156,36.91167449951172,49.04502868652344,35.08531951904297,41.35213851928711,24.756250381469727,35.90449523925781,50.01780319213867,51.94982147216797,58.29585647583008,63.939998626708984
2007-03-15 00:00:00-04:00,98.05905151367188,36.82583999633789,49.23989486694336,35.32099914550781,41.53950500488281,24.958120346069336,36.226444244384766,50.012245178222656,51.8939094543457,58.28129577636719,63.97999954223633
2007-03-16 00:00:00-04:00,97.78448486328125,36.7974853515625,49.0273323059082,35.14549255371094,41.59062194824219,24.745031356811523,35.82284927368164,50.00109100341797,51.8877067565918,58.274051666259766,64.62000274658203
2007-03-19 00:00:00-04:00,98.96330261230469,37.17552185058594,49.58702850341797,35.4714241027832,42.23221206665039,25.28784942626953,36.181095123291016,49.89537811279297,51.819374084472656,58.22331237792969,64.73999786376953
2007-03-20 00:00:00-04:00,99.50678253173828,37.44184112548828,49.912933349609375,35.84749221801758,42.589927673339844,25.453826904296875,36.32619094848633,49.923160552978516,51.8939094543457,58.274051666259766,65.2699966430664
2007-03-21 00:00:00-04:00,101.14437866210938,38.163516998291016,50.709964752197266,36.35895919799805,43.49839401245117,26.216455459594727,36.766048431396484,49.94546890258789,51.96843338012695,58.36834716796875,65.81999969482422
2007-03-22 00:00:00-04:00,101.0667953491211,38.02606201171875,50.73831558227539,36.27370834350586,43.3337287902832,26.10430335998535,36.80232238769531,49.55036544799805,51.794551849365234,58.31026840209961,65.76000213623047
2007-03-23 00:00:00-04:00,101.21503448486328,37.90578079223633,50.837501525878906,36.374786376953125,43.43592071533203,26.22542381286621,36.82500457763672,49.411216735839844,51.71379089355469,58.274051666259766,65.1500015258789
2007-03-26 00:00:00-04:00,101.08087158203125,38.060420989990234,50.75249099731445,36.33941650390625,43.45295715332031,26.20973014831543,36.235294342041016,49.47241973876953,51.75727081298828,58.332054138183594,65.83999633789062
2007-03-27 00:00:00-04:00,100.84092712402344,37.79408264160156,50.549713134765625,36.30403518676758,43.25991439819336,26.09309196472168,35.85675048828125,49.38899230957031,51.7448616027832,58.33933639526367,65.69999694824219
2007-03-28 00:00:00-04:00,100.10675811767578,37.39029312133789,50.21885299682617,36.00083541870117,42.879493713378906,25.626544952392578,35.61957931518555,49.28877258300781,51.7386360168457,58.36834716796875,66.05000305175781
2007-03-29 00:00:00-04:00,100.21266174316406,37.4332389831543,50.35761642456055,36.182735443115234,43.254234313964844,26.13570785522461,35.67886734008789,49.22203063964844,51.66411590576172,58.33933639526367,65.6500015258789
2007-03-30 00:00:00-04:00,100.23382568359375,37.398887634277344,50.32913589477539,36.10695266723633,43.322357177734375,26.131216049194336,36.18968200683594,49.127384185791016,51.602020263671875,58.33933639526367,65.73999786376953
2007-04-02 00:00:00-04:00,100.3467788696289,37.4504280090332,50.45366668701172,36.25351333618164,43.43592071533203,26.310657501220703,36.41771697998047,49.20894241333008,51.65937042236328,58.350242614746094,65.8499984741211
2007-04-03 00:00:00-04:00,101.42677307128906,37.940162658691406,50.91259002685547,36.49101257324219,43.79931640625,26.74131965637207,36.73698425292969,49.147552490234375,51.615753173828125,58.350242614746094,65.83000183105469
2007-04-04 00:00:00-04:00,101.5396957397461,38.09477996826172,50.96592712402344,36.52639389038086,43.98100280761719,26.909543991088867,36.554534912109375,49.197784423828125,51.69677734375,58.38664245605469,66.80999755859375
2007-04-05 00:00:00-04:00,101.81501770019531,38.28379821777344,51.108245849609375,36.536502838134766,44.139984130859375,26.934226989746094,36.51805877685547,49.01344299316406,51.56584548950195,58.36478805541992,66.86000061035156
2007-04-09 00:00:00-04:00,101.95618438720703,38.18929672241211,51.16873550415039,36.51630401611328,44.10591125488281,27.088993072509766,36.58646774291992,48.689491271972656,51.328941345214844,58.233741760253906,66.52999877929688
2007-04-10 00:00:00-04:00,102.07617950439453,38.38689422607422,51.311038970947266,36.63758087158203,44.435245513916016,27.216838836669922,36.73698425292969,48.834712982177734,51.434913635253906,58.3065299987793,67.16000366210938
2007-04-11 00:00:00-04:00,101.6596908569336,37.983116149902344,50.983726501464844,36.3596305847168,44.21946334838867,26.965620040893555,36.18968200683594,48.80120086669922,51.37260055541992,58.3065299987793,67.08000183105469
2007-04-12 00:00:00-04:00,102.11149597167969,38.28379821777344,51.318153381347656,36.374786376953125,44.51474380493164,27.416471481323242,35.943389892578125,48.81238555908203,51.42244338989258,58.29926300048828,66.98999786376953
2007-04-13 00:00:00-04:00,102.577392578125,38.36111831665039,51.48889923095703,36.62746810913086,44.662357330322266,27.551048278808594,36.34931564331055,48.66156768798828,51.33517074584961,58.27019500732422,67.83999633789062
2007-04-16 00:00:00-04:00,103.55146789550781,38.71337890625,52.008331298828125,36.991310119628906,45.13361358642578,27.878538131713867,36.394920349121094,48.92967987060547,51.391300201416016,58.26292037963867,68.4000015258789
2007-04-17 00:00:00-04:00,103.8267593383789,38.799285888671875,52.090145111083984,37.03173828125,45.13930130004883,27.728242874145508,36.86923599243164,49.2033805847168,51.609493255615234,58.35749816894531,68.0
2007-04-18 00:00:00-04:00,103.95377349853516,38.670413970947266,52.136383056640625,37.19343948364258,45.12227249145508,27.52189826965332,36.64118576049805,49.44913101196289,51.727970123291016,58.43756103515625,68.37999725341797
2007-04-19 00:00:00-04:00,103.92558288574219,38.79071044921875,52.04033279418945,37.14794921875,44.951927185058594,27.299835205078125,36.394920349121094,49.36531066894531,51.72170639038086,58.43756103515625,67.52999877929688
2007-04-20 00:00:00-04:00,104.90672302246094,39.00550079345703,52.50282669067383,37.451175689697266,45.46860885620117,27.625064849853516,36.668556213378906,49.23686981201172,51.66561508178711,58.422996520996094,68.69999694824219
2007-04-23 00:00:00-04:00,104.51140594482422,39.06562805175781,52.399654388427734,37.26924514770508,45.02573776245117,27.51516342163086,37.07902145385742,49.41560363769531,51.771568298339844,58.466651916503906,68.26000213623047
2007-04-24 00:00:00-04:00,104.55374908447266,39.26325225830078,52.392513275146484,37.24903869628906,44.99734878540039,27.51068115234375,36.82820129394531,49.59994888305664,51.871334075927734,58.51762008666992,67.7300033569336
2007-04-25 00:00:00-04:00,105.51374816894531,39.78730773925781,52.858585357666016,37.62299728393555,45.417510986328125,27.851621627807617,36.805389404296875,49.426815032958984,51.84014892578125,58.495758056640625,67.88999938964844
2007-04-26 00:00:00-04:00,105.63372802734375,39.99351119995117,52.87636947631836,37.577510833740234,45.207435607910156,27.777606964111328,36.82820129394531,49.06929397583008,51.69054412841797,58.45208740234375,66.87000274658203
2007-04-27 00:00:00-04:00,105.5490493774414,40.010704040527344,52.8194580078125,37.47138977050781,45.11091613769531,27.63853645324707,36.73698425292969,49.05813980102539,51.69054412841797,58.47395706176758,67.55999755859375
2007-04-30 00:00:00-04:00,104.67378234863281,39.48662567138672,52.35340118408203,37.1075439453125,44.946250915527344,27.104694366455078,36.14408493041992,49.57205581665039,51.915000915527344,58.51762008666992,67.08999633789062
2007-05-01 00:00:00-04:00,104.9420394897461,39.45223617553711,52.47080993652344,37.329891204833984,44.900821685791016,27.21235466003418,35.829376220703125,49.60786819458008,51.917457580566406,58.49277877807617,66.69000244140625
2007-05-02 00:00:00-04:00,105.55612182617188,39.8818244934082,52.858585357666016,37.446136474609375,45.24150085449219,27.752925872802734,36.112152099609375,49.57984924316406,51.854896545410156,58.52195358276367,66.66000366210938
2007-05-03 00:00:00-04:00,106.12789916992188,40.02788162231445,53.093387603759766,37.62299728393555,45.303958892822266,27.9862060546875,36.20792770385742,49.46775436401367,51.798580169677734,58.47818374633789,67.48999786376953
